Exit-location,Aircraft-type,Final-approach,Exit-angle,Temperature,Time,Windspeed,Visibility,ROT
2086.35,Medium,150,30,27,Day,-3,8,62
2086.35,Light,107,30,28,Day,-1,8,62
2086.35,Medium,148,30,28,Day,-1,8,64
2086.35,Heavy,151,30,28,Day,-1,8,57
2086.35,Medium,147,30,28,Day,-1,8,64
2086.35,Heavy,144,30,28,Day,-1,8,55
1750,Medium,136,30,29,Day,-7,8,61
1750,Light,89,30,29,Day,-7,8,62
1750,Medium,133,30,29,Day,-7,8,64
2086.35,Heavy,153,30,29,Day,-7,8,58
2086.35,Heavy,154,30,29,Day,-7,8,64
2086.35,Light,101,30,28,Day,-1,9,63
2086.35,Heavy,156,30,28,Day,-1,9,67
2086.35,Medium,144,30,28,Day,-1,9,68
2086.35,Heavy,157,30,28,Day,-1,9,68
2086.35,Medium,149,30,28,Day,-1,9,57
2086.35,Heavy,155,30,29,Day,-2,8,55
2086.35,Medium,148,30,29,Day,-2,8,59
2086.35,Medium,140,30,29,Day,-2,8,61
2086.35,Heavy,157,30,29,Day,-2,8,56
2086.35,Medium,141,30,29,Day,-2,8,57
2086.35,Medium,141,30,24,Day,8,9,60
2086.35,Medium,141,30,24,Day,8,9,60
2086.35,Heavy,156,30,24,Day,8,9,59
2086.35,Medium,140,30,24,Day,8,9,60
2086.35,Medium,150,30,24,Day,8,9,60
2086.35,Heavy,153,30,25,Day,-2,9,60
1750,Medium,134,30,25,Day,-2,9,57
1750,Medium,149,30,25,Day,-2,9,53
2086.35,Heavy,145,30,25,Day,-2,9,60
1750,Medium,145,30,25,Day,-2,9,51
2086.35,Heavy,146,30,25,Day,1,10,60
2086.35,Heavy,137,30,25,Day,1,10,54
1750,Medium,138,30,25,Day,1,10,56
1750,Medium,138,30,25,Day,1,10,52
1750,Medium,138,30,25,Day,1,10,57
1750,Medium,148,30,28,Day,4,9,59
1750,Medium,130,30,28,Day,4,9,59
1750,Medium,148,30,28,Day,4,9,59
1750,Medium,150,30,28,Day,4,9,54
2086.35,Heavy,135,30,28,Day,4,9,55
1750,Medium,140,30,29,Day,1,10,52
1750,Medium,131,30,29,Day,1,10,54
2086.35,Heavy,142,30,29,Day,1,10,59
1750,Light,75,30,29,Day,1,10,55
1750,Medium,140,30,29,Day,1,10,51
2086.35,Heavy,143,30,29,Day,4,9,54
1750,Medium,132,30,29,Day,4,9,58
1750,Medium,146,30,29,Day,4,9,60
1750,Medium,132,30,29,Day,4,9,57
1750,Medium,132,30,29,Day,4,9,58
2086.35,Medium,145,30,28,Day,-5,10,60
1750,Medium,132,30,28,Day,-5,10,60
2086.35,Heavy,142,30,28,Day,-5,10,60
1750,Medium,136,30,28,Day,-5,10,55
2086.35,Heavy,155,30,28,Day,-5,10,60
2086.35,Heavy,150,30,29,Day,-2,10,60
1750,Light,79,30,29,Day,-2,10,55
1750,Medium,139,30,29,Day,-2,10,58
2086.35,Heavy,154,30,29,Day,-2,10,60
1750,Medium,136,30,29,Day,-2,10,52
2086.35,Medium,142,30,31,Day,1,7,58
2086.35,Medium,150,30,31,Day,1,7,60
2086.35,Heavy,151,30,31,Day,1,7,60
2086.35,Heavy,149,30,31,Day,1,7,55
2086.35,Medium,140,30,31,Day,1,7,60
2086.35,Medium,150,30,31,Day,8,9,59
2086.35,Heavy,150,30,31,Day,8,9,60
2086.35,Medium,144,30,31,Day,8,9,60
2086.35,Medium,144,30,31,Day,8,9,60
2086.35,Heavy,154,30,31,Day,8,9,60
2086.35,Heavy,152,30,34,Day,-3,10,57
1750,Medium,132,30,34,Day,-3,10,60
1750,Medium,130,30,34,Day,-3,10,54
2086.35,Heavy,137,30,34,Day,-3,10,60
1750,Medium,144,30,34,Day,-3,10,60
1750,Medium,142,30,33,Day,0,8,51
1750,Medium,136,30,33,Day,0,8,52
1750,Medium,132,30,33,Day,0,8,53
1750,Medium,146,30,33,Day,0,8,52
2086.35,Heavy,146,30,33,Day,0,8,56
2086.35,Medium,150,30,24,Day,6,10,60
2086.35,Medium,141,30,24,Day,6,10,60
2086.35,Medium,143,30,24,Day,6,10,60
2086.35,Medium,147,30,24,Day,6,10,60
2086.35,Medium,142,30,24,Day,6,10,56
2086.35,Heavy,150,30,24,Day,-3,10,60
1750,Medium,142,30,24,Day,-3,10,54
1750,Medium,134,30,24,Day,-3,10,55
1750,Medium,142,30,24,Day,-3,10,54
1750,Medium,140,30,24,Day,-3,10,50
1750,Medium,140,30,27,Day,4,8,60
1750,Light,82,30,27,Day,4,8,60
1750,Medium,136,30,27,Day,4,8,59
2086.35,Heavy,158,30,27,Day,4,8,59
2086.35,Heavy,146,30,27,Day,4,8,56
1750,Medium,142,30,27,Day,3,9,60
2086.35,Heavy,153,30,27,Day,3,9,56
2086.35,Heavy,148,30,27,Day,3,9,60
1750,Medium,131,30,27,Day,3,9,54
2086.35,Heavy,136,30,27,Day,3,9,60
1750,Medium,139,30,29,Day,-2,9,57
1750,Medium,134,30,29,Day,-2,9,54
1750,Medium,138,30,29,Day,-2,9,55
1750,Medium,140,30,29,Day,-2,9,51
2086.35,Heavy,146,30,29,Day,-2,9,60
1750,Light,88,30,29,Day,-1,10,58
1750,Medium,140,30,29,Day,-1,10,52
1750,Medium,138,30,29,Day,-1,10,55
2086.35,Heavy,146,30,29,Day,-1,10,55
2086.35,Heavy,146,30,29,Day,-1,10,58
2086.35,Medium,149,30,30,Day,-9,7,60
2086.35,Heavy,157,30,30,Day,-9,7,60
2086.35,Heavy,154,30,30,Day,-9,7,60
2086.35,Medium,148,30,30,Day,-9,7,60
2086.35,Heavy,154,30,30,Day,-9,7,60
2086.35,Heavy,144,30,31,Day,-3,9,58
1750,Light,91,30,31,Day,-3,9,54
1750,Light,90,30,31,Day,-3,9,53
2086.35,Heavy,152,30,31,Day,-3,9,60
2086.35,Heavy,138,30,31,Day,-3,9,57
1750,Medium,135,30,31,Day,-2,8,53
1750,Medium,146,30,31,Day,-2,8,59
2086.35,Heavy,150,30,31,Day,-2,8,60
1750,Medium,144,30,31,Day,-2,8,59
1750,Medium,144,30,31,Day,-2,8,54
1750,Medium,147,30,32,Day,-2,10,51
2086.35,Heavy,137,30,32,Day,-2,10,57
1750,Medium,147,30,32,Day,-2,10,50
1750,Medium,137,30,32,Day,-2,10,55
1750,Medium,148,30,32,Day,-2,10,51
2086.35,Medium,140,30,33,Day,-2,7,60
2086.35,Heavy,153,30,33,Day,-2,7,60
2086.35,Medium,148,30,33,Day,-2,7,58
2086.35,Medium,144,30,33,Day,-2,7,60
2086.35,Heavy,147,30,33,Day,-2,7,60
1750,Medium,148,30,34,Day,-3,8,60
2086.35,Heavy,139,30,34,Day,-3,8,60
2086.35,Heavy,151,30,34,Day,-3,8,60
2086.35,Heavy,141,30,34,Day,-3,8,57
1750,Medium,137,30,34,Day,-3,8,56
2086.35,Heavy,155,30,25,Day,-5,10,60
1750,Medium,139,30,25,Day,-5,10,60
2086.35,Heavy,135,30,25,Day,-5,10,57
2086.35,Medium,143,30,25,Day,-5,10,60
2086.35,Medium,145,30,25,Day,-5,10,60
2086.35,Heavy,154,30,25,Day,2,7,56
2086.35,Medium,146,30,25,Day,2,7,60
2086.35,Medium,148,30,25,Day,2,7,60
2086.35,Medium,147,30,25,Day,2,7,59
2086.35,Heavy,148,30,25,Day,2,7,59
2086.35,Heavy,139,30,27,Day,-1,8,60
1750,Light,81,30,27,Day,-1,8,59
2086.35,Heavy,158,30,27,Day,-1,8,60
1750,Medium,144,30,27,Day,-1,8,50
2086.35,Heavy,159,30,27,Day,-1,8,55
2086.35,Medium,142,30,27,Day,8,8,60
2086.35,Medium,140,30,27,Day,8,8,60
2086.35,Heavy,151,30,27,Day,8,8,60
2086.35,Heavy,157,30,27,Day,8,8,60
2086.35,Medium,150,30,27,Day,8,8,60
1750,Medium,133,30,27,Day,0,8,52
1750,Medium,139,30,27,Day,0,8,56
1750,Light,87,30,27,Day,0,8,54
1750,Medium,137,30,27,Day,0,8,59
1750,Medium,130,30,27,Day,0,8,50
1750,Medium,139,30,30,Day,2,9,60
1750,Medium,138,30,30,Day,2,9,60
1750,Medium,150,30,30,Day,2,9,57
1750,Medium,137,30,30,Day,2,9,56
1750,Medium,137,30,30,Day,2,9,56
1750,Medium,130,30,29,Day,5,9,60
2086.35,Light,94,30,29,Day,5,9,56
1750,Medium,136,30,29,Day,5,9,57
2086.35,Medium,150,30,29,Day,5,9,60
2086.35,Heavy,143,30,29,Day,5,9,58
2086.35,Light,105,30,29,Day,-1,7,60
2086.35,Light,99,30,29,Day,-1,7,59
2086.35,Medium,145,30,29,Day,-1,7,60
2086.35,Light,103,30,29,Day,-1,7,60
2086.35,Medium,143,30,29,Day,-1,7,54
2086.35,Medium,144,30,30,Day,-1,7,60
2086.35,Heavy,155,30,30,Day,-1,7,57
2086.35,Heavy,154,30,30,Day,-1,7,60
2086.35,Heavy,151,30,30,Day,-1,7,60
2086.35,Medium,143,30,30,Day,-1,7,58
2086.35,Heavy,142,30,31,Day,-2,10,58
1750,Medium,139,30,31,Day,-2,10,52
1750,Medium,149,30,31,Day,-2,10,54
1750,Medium,135,30,31,Day,-2,10,60
1750,Medium,145,30,31,Day,-2,10,53
2086.35,Heavy,156,30,33,Day,2,10,55
1750,Medium,149,30,33,Day,2,10,51
1750,Medium,142,30,33,Day,2,10,49
2086.35,Heavy,135,30,33,Day,2,10,60
1750,Medium,134,30,33,Day,2,10,55
1750,Medium,131,30,34,Day,4,8,54
1750,Medium,144,30,34,Day,4,8,60
2086.35,Heavy,145,30,34,Day,4,8,60
1750,Medium,132,30,34,Day,4,8,60
2086.35,Heavy,145,30,34,Day,4,8,58
2086.35,Medium,150,30,25,Day,-9,9,60
2086.35,Light,106,30,25,Day,-9,9,57
2086.35,Medium,150,30,25,Day,-9,9,60
2086.35,Heavy,160,30,25,Day,-9,9,60
2086.35,Medium,145,30,25,Day,-9,9,60
2086.35,Heavy,148,30,25,Day,-2,6,56
2086.35,Medium,144,30,25,Day,-2,6,57
2086.35,Medium,146,30,25,Day,-2,6,60
2086.35,Medium,141,30,25,Day,-2,6,60
2086.35,Medium,143,30,25,Day,-2,6,60
1750,Medium,134,30,27,Day,0,10,58
1750,Medium,136,30,27,Day,0,10,51
1750,Medium,137,30,27,Day,0,10,52
1750,Medium,138,30,27,Day,0,10,59
1750,Light,81,30,27,Day,0,10,52
1750,Medium,137,30,26,Day,0,9,50
1750,Medium,136,30,26,Day,0,9,53
1750,Medium,140,30,26,Day,0,9,55
1750,Light,76,30,26,Day,0,9,53
1750,Light,89,30,26,Day,0,9,49
1750,Medium,131,30,27,Day,-2,9,54
1750,Light,79,30,27,Day,-2,9,59
1750,Medium,140,30,27,Day,-2,9,53
1750,Medium,140,30,27,Day,-2,9,59
1750,Medium,149,30,27,Day,-2,9,49
2086.35,Heavy,158,30,28,Day,-3,8,60
1750,Medium,140,30,28,Day,-3,8,60
2086.35,Heavy,144,30,28,Day,-3,8,55
2086.35,Heavy,159,30,28,Day,-3,8,60
1750,Medium,150,30,28,Day,-3,8,60
2086.35,Medium,141,30,30,Day,6,6,59
2086.35,Light,99,30,30,Day,6,6,59
2086.35,Medium,147,30,30,Day,6,6,60
2086.35,Medium,146,30,30,Day,6,6,60
2086.35,Heavy,153,30,30,Day,6,6,60
1750,Medium,134,30,30,Day,-4,9,60
1750,Medium,135,30,30,Day,-4,9,50
2086.35,Heavy,158,30,30,Day,-4,9,58
1750,Medium,134,30,30,Day,-4,9,57
1750,Light,95,30,30,Day,-4,9,58
1750,Medium,144,30,31,Day,-2,10,53
1750,Medium,149,30,31,Day,-2,10,50
1750,Medium,136,30,31,Day,-2,10,55
1750,Medium,135,30,31,Day,-2,10,54
1750,Medium,132,30,31,Day,-2,10,57
2086.35,Medium,147,30,32,Day,-8,6,60
2086.35,Medium,145,30,32,Day,-8,6,60
2086.35,Medium,146,30,32,Day,-8,6,60
2086.35,Medium,141,30,32,Day,-8,6,60
2086.35,Medium,141,30,32,Day,-8,6,60
1750,Light,101,30,33,Day,4,9,55
2086.35,Heavy,157,30,33,Day,4,9,60
2086.35,Heavy,140,30,33,Day,4,9,58
2086.35,Heavy,148,30,33,Day,4,9,60
1750,Light,90,30,33,Day,4,9,57
1750,Medium,133,30,34,Day,4,8,59
1750,Medium,139,30,34,Day,4,8,55
1750,Light,92,30,34,Day,4,8,55
1750,Medium,138,30,34,Day,4,8,54
1750,Medium,137,30,34,Day,4,8,54
2086.35,Medium,143,30,24,Day,-6,8,60
2086.35,Medium,149,30,24,Day,-6,8,60
2086.35,Medium,141,30,24,Day,-6,8,60
2086.35,Medium,143,30,24,Day,-6,8,60
2086.35,Heavy,150,30,24,Day,-6,8,60
2086.35,Light,95,30,25,Day,-4,6,60
2086.35,Light,93,30,25,Day,-4,6,56
2086.35,Medium,147,30,25,Day,-4,6,60
2086.35,Medium,143,30,25,Day,-4,6,60
2086.35,Heavy,152,30,25,Day,-4,6,57
2086.35,Heavy,139,30,26,Day,-1,9,57
2086.35,Heavy,135,30,26,Day,-1,9,56
1750,Medium,139,30,26,Day,-1,9,52
1750,Medium,131,30,26,Day,-1,9,54
1750,Medium,132,30,26,Day,-1,9,54
2086.35,Medium,144,30,28,Day,2,7,60
2086.35,Light,92,30,28,Day,2,7,56
2086.35,Medium,149,30,28,Day,2,7,60
2086.35,Medium,145,30,28,Day,2,7,58
2086.35,Heavy,152,30,28,Day,2,7,60
2086.35,Heavy,135,30,29,Day,0,9,56
1750,Light,83,30,29,Day,0,9,49
2086.35,Heavy,146,30,29,Day,0,9,60
1750,Medium,133,30,29,Day,0,9,58
2086.35,Heavy,140,30,29,Day,0,9,58
2086.35,Heavy,140,30,29,Day,-1,9,56
1750,Light,84,30,29,Day,-1,9,50
1750,Light,76,30,29,Day,-1,9,57
1750,Medium,138,30,29,Day,-1,9,55
2086.35,Heavy,141,30,29,Day,-1,9,55
2086.35,Medium,146,30,29,Day,-8,8,60
2086.35,Heavy,149,30,29,Day,-8,8,60
2086.35,Heavy,148,30,29,Day,-8,8,60
2086.35,Heavy,153,30,29,Day,-8,8,60
2086.35,Medium,146,30,29,Day,-8,8,60
1750,Medium,139,30,31,Day,-4,10,55
1750,Light,78,30,31,Day,-4,10,53
1750,Medium,148,30,31,Day,-4,10,60
1750,Medium,143,30,31,Day,-4,10,55
1750,Medium,141,30,31,Day,-4,10,57
2086.35,Heavy,153,30,31,Day,2,6,60
2086.35,Heavy,150,30,31,Day,2,6,60
2086.35,Medium,146,30,31,Day,2,6,60
2086.35,Heavy,153,30,31,Day,2,6,58
2086.35,Heavy,148,30,31,Day,2,6,60
2086.35,Heavy,146,30,32,Day,-4,8,60
1750,Medium,135,30,32,Day,-4,8,53
1750,Light,78,30,32,Day,-4,8,56
1750,Medium,150,30,32,Day,-4,8,60
2086.35,Heavy,147,30,32,Day,-4,8,57
1750,Medium,149,30,32,Day,2,9,58
1750,Medium,146,30,32,Day,2,9,51
1750,Medium,141,30,32,Day,2,9,52
1750,Light,108,30,32,Day,2,9,50
1750,Medium,132,30,32,Day,2,9,52
1750,Medium,137,30,34,Day,0,9,57
2086.35,Heavy,147,30,34,Day,0,9,60
1750,Medium,133,30,34,Day,0,9,53
2086.35,Heavy,135,30,34,Day,0,9,60
1750,Medium,137,30,34,Day,0,9,53
2086.35,Heavy,154,30,24,Day,-5,9,60
2086.35,Medium,142,30,24,Day,-5,9,58
1750,Light,85,30,24,Day,-5,9,57
1750,Medium,137,30,24,Day,-5,9,58
2086.35,Medium,149,30,24,Day,-5,9,60
2086.35,Heavy,142,30,25,Day,0,9,56
1750,Medium,133,30,25,Day,0,9,50
1750,Medium,138,30,25,Day,0,9,52
1750,Medium,135,30,25,Day,0,9,51
1750,Medium,133,30,25,Day,0,9,60
2086.35,Heavy,141,30,26,Day,4,10,55
2086.35,Heavy,152,30,26,Day,4,10,60
1750,Medium,131,30,26,Day,4,10,57
1750,Light,95,30,26,Day,4,10,51
1750,Medium,149,30,26,Day,4,10,56
2086.35,Medium,150,30,27,Day,8,8,60
2086.35,Heavy,157,30,27,Day,8,8,60
2086.35,Medium,149,30,27,Day,8,8,60
2086.35,Heavy,153,30,27,Day,8,8,60
2086.35,Heavy,154,30,27,Day,8,8,60
1750,Medium,135,30,28,Day,-3,8,52
1750,Medium,149,30,28,Day,-3,8,60
1750,Medium,144,30,28,Day,-3,8,55
2086.35,Heavy,159,30,28,Day,-3,8,60
2086.35,Heavy,149,30,28,Day,-3,8,60
1750,Medium,145,30,29,Day,3,8,56
1750,Medium,132,30,29,Day,3,8,53
1750,Medium,143,30,29,Day,3,8,56
2086.35,Heavy,160,30,29,Day,3,8,60
1750,Medium,146,30,29,Day,3,8,58
2086.35,Heavy,136,30,29,Day,-5,9,60
1750,Medium,132,30,29,Day,-5,9,60
2086.35,Medium,140,30,29,Day,-5,9,60
2086.35,Heavy,151,30,29,Day,-5,9,59
2086.35,Medium,146,30,29,Day,-5,9,60
1750,Medium,150,30,30,Day,-4,9,60
1750,Light,83,30,30,Day,-4,9,50
1750,Medium,132,30,30,Day,-4,9,60
1750,Medium,133,30,30,Day,-4,9,53
1750,Medium,145,30,30,Day,-4,9,54
